"filename", "language", "C++", "Log", "CMake", "JSON", "CMake Cache", "TypeScript", "Makefile", "C", "comment", "blank", "total"
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-2283-min-time-Debug-3459452fd1dd6ce5dd01.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-2367-three-diff-Debug-a11ddb6823ad7731ce7a.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-2368-nums-node-Debug-02db2d95fdb92a3beb88.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-2369-legal-partition-Debug-df1be6e0fe5506cf95e4.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-2370-longest-ideal-sequence-Debug-41b7742197f7f79e59bb.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-2384-max-num-Debug-2260e80bfbc23e6fa404.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-2385-tree-Debug-ef24a62128be47fc5a91.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-307-range-Debug-50102588da10a42469fc.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-307-range-sum-query-Debug-eaa57ec6924004576bbc.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-315-count-smaller-Debug-d0bb2b03aad8542a8a57.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-327-count-range-sum-Debug-33d6c517b9a522f47a95.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-378-kth-smallest-Debug-fd71caa55a4f5160b418.json", "JSON", 0, 0, 0, 98, 0, 0, 0, 0, 0, 1, 99
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-419-count-ships-Debug-12d5153662c05c31b85a.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-49-group-anagrams-Debug-cc51f907b98fa23ac450.json", "JSON", 0, 0, 0, 98, 0, 0, 0, 0, 0, 1, 99
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-493-reverse-pair-Debug-50e6ff920da3fd1afa91.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-667-construct-array-Debug-380945e630f97fe8322a.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-669-trim-bst-Debug-ce35b13b8177af80e4d0.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-684-redundant-connection-2-Debug-2dac8e6ee545162ffc86.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-684-redundant-connection-Debug-fc0f3a95b0a821310b3b.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-707_linked_list-Debug-2e422d01284481a15b53.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-743-net-delay-Debug-bc64732918a51f46d763.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-75-color-sort-Debug-3bb4af630812771ddedb.json", "JSON", 0, 0, 0, 98, 0, 0, 0, 0, 0, 1, 99
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-785-is-bipartite-Debug-1403c336ebd12e607c5a.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-797-possible-paths-Debug-2b75717f37206b5a877a.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-857-min-cost-Debug-fc40faff1cf19f412185.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-886-possible-bipartition-Debug-d0671d57dca613dd5d13.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-98-verify-bst-Debug-57ee8772d83a1082a063.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-bit-template-Debug-792704226ed6f991d19e.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-circulating-decimal-Debug-6a693f4923ce10ac2de5.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-leetcode-Debug-1e93d3f251ac86dba178.json", "JSON", 0, 0, 0, 98, 0, 0, 0, 0, 0, 1, 99
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\target-offer51-reverse-pair-Debug-0150c15b0064b18ed37e.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 110
"d:\program\cpp\leetcode\cmake-build-debug\.cmake\api\v1\reply\toolchains-v1-e4cbed1d3f3219838065.json", "JSON", 0, 0, 0, 141, 0, 0, 0, 0, 0, 1, 142
"d:\program\cpp\leetcode\cmake-build-debug\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 371, 0, 0, 0, 0, 87, 458
"d:\program\cpp\leetcode\cmake-build-debug\CMakeFiles\3.23.2\CMakeCCompiler.cmake", "CMake", 0, 0, 55, 0, 0, 0, 0, 0, 0, 18, 73
"d:\program\cpp\leetcode\cmake-build-debug\CMakeFiles\3.23.2\CMakeCXXCompiler.cmake", "CMake", 0, 0, 64, 0, 0, 0, 0, 0, 0, 20, 84
"d:\program\cpp\leetcode\cmake-build-debug\CMakeFiles\3.23.2\CMakeRCCompiler.cmake", "CMake", 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"d:\program\cpp\leetcode\cmake-build-debug\CMakeFiles\3.23.2\CMakeSystem.cmake", "CMake", 0, 0, 10, 0, 0, 0, 0, 0, 0, 6, 16
"d:\program\cpp\leetcode\cmake-build-debug\CMakeFiles\3.23.2\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 621, 0, 0, 0, 0, 0, 0, 0, 63, 133, 817
"d:\program\cpp\leetcode\cmake-build-debug\CMakeFiles\3.23.2\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 633, 61, 135, 829
"d:\program\cpp\leetcode\cmake-build-debug\CMakeFiles\CMakeOutput.log", "Log", 0, 416, 0, 0, 0, 0, 0, 0, 0, 133, 549
"d:\program\cpp\leetcode\cmake-build-debug\CPackConfig.cmake", "CMake", 0, 0, 67, 0, 0, 0, 0, 0, 0, 5, 72
"d:\program\cpp\leetcode\cmake-build-debug\CPackSourceConfig.cmake", "CMake", 0, 0, 75, 0, 0, 0, 0, 0, 0, 5, 80
"d:\program\cpp\leetcode\cmake-build-debug\CTestTestfile.cmake", "CMake", 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"d:\program\cpp\leetcode\cmake-build-debug\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 1103, 0, 329, 543, 1975
"d:\program\cpp\leetcode\cmake-build-debug\Testing\Temporary\LastTest.log", "Log", 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"d:\program\cpp\leetcode\cmake-build-debug\cmake_install.cmake", "CMake", 0, 0, 42, 0, 0, 0, 0, 0, 0, 8, 50
"d:\program\cpp\leetcode\main.cpp", "C++", 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\program\cpp\leetcode\src\array\16-closest-sum.cpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"d:\program\cpp\leetcode\src\array\1608-special-val.cpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"d:\program\cpp\leetcode\src\array\1636-frequency.cpp", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39
"d:\program\cpp\leetcode\src\array\31-next-permutation.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 3, 39
"d:\program\cpp\leetcode\src\array\667-construct-array.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 2, 32
"d:\program\cpp\leetcode\src\binary-index-tree\307-range-sum-query.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 7, 50
"d:\program\cpp\leetcode\src\binary-index-tree\315-count-smaller.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 8, 63
"d:\program\cpp\leetcode\src\binary-index-tree\327-count-range-sum.cpp", "C++", 64, 0, 0, 0, 0, 0, 0, 0, 1, 9, 74
"d:\program\cpp\leetcode\src\binary-index-tree\493-reverse-pair.cpp", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 2, 5, 58
"d:\program\cpp\leetcode\src\binary-index-tree\bit-template.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"d:\program\cpp\leetcode\src\binary-index-tree\offer51-reverse-pair.cpp", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 2, 6, 53
"d:\program\cpp\leetcode\src\contest\305\2367-three-diff.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 2, 32
"d:\program\cpp\leetcode\src\contest\305\2368-nums-node.cpp", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 0, 7, 54
"d:\program\cpp\leetcode\src\contest\305\2369-legal-partition.cpp", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 0, 3, 75
"d:\program\cpp\leetcode\src\contest\305\2370-longest-ideal-sequence.cpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 5, 2, 34
"d:\program\cpp\leetcode\src\contest\307\2283-min-time.cpp", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 5, 44
"d:\program\cpp\leetcode\src\contest\307\2384-max-num.cpp", "C++", 71, 0, 0, 0, 0, 0, 0, 0, 0, 3, 74
"d:\program\cpp\leetcode\src\contest\307\2385-tree.cpp", "C++", 58, 0, 0, 0, 0, 0, 0, 0, 0, 10, 68
"d:\program\cpp\leetcode\src\dfs\1020-num-enclaves.cpp", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 5, 56
"d:\program\cpp\leetcode\src\dfs\419-count-ships.cpp", "C++", 42, 0, 0, 0, 0, 0, 0, 0, 0, 4, 46
"d:\program\cpp\leetcode\src\dfs\98-verify-bst.cpp", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 10, 49
"d:\program\cpp\leetcode\src\diff\1450-busy-student.cpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"d:\program\cpp\leetcode\src\discretization\1331-array-rank.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"d:\program\cpp\leetcode\src\graph\1334-find-city.cpp", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 2, 8, 62
"d:\program\cpp\leetcode\src\graph\1582-min-cost.cpp", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 2, 13, 82
"d:\program\cpp\leetcode\src\graph\207-curricular.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 1, 6, 50
"d:\program\cpp\leetcode\src\graph\210-curricular.cpp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"d:\program\cpp\leetcode\src\graph\684-redundant-connection-2.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 8, 51
"d:\program\cpp\leetcode\src\graph\684-redundant-connection.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 1, 10, 64
"d:\program\cpp\leetcode\src\graph\785-is-bipartite.cpp", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 1, 8, 70
"d:\program\cpp\leetcode\src\graph\797-possible-paths.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 4, 47
"d:\program\cpp\leetcode\src\graph\886-possible-bipartition.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 3, 7, 63
"d:\program\cpp\leetcode\src\greedy\857-min-cost.cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40
"d:\program\cpp\leetcode\src\linked-list\707_linked_list.cpp", "C++", 87, 0, 0, 0, 0, 0, 0, 0, 0, 10, 97
"d:\program\cpp\leetcode\src\segment-tree\1450-busy-student-2.cpp", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 1, 7, 71
"d:\program\cpp\leetcode\src\segment-tree\307-range.cpp", "C++", 62, 0, 0, 0, 0, 0, 0, 0, 1, 8, 71
"d:\program\cpp\leetcode\src\simulation\1598-folder.cpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"d:\program\cpp\leetcode\src\simulation\circulating-decimal.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 2, 5, 53
"d:\program\cpp\leetcode\src\sort\1090-largest-num.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 3, 3, 35
"d:\program\cpp\leetcode\src\sort\179-largest-num.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 1, 6, 30
"d:\program\cpp\leetcode\src\sort\378-kth-smallest.cpp", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 1, 5, 40
"d:\program\cpp\leetcode\src\sort\49-group-anagrams.cpp", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 3, 6, 47
"d:\program\cpp\leetcode\src\sort\75-sort-color.cpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31
"d:\program\cpp\leetcode\src\tree\669-trim-bst.cpp", "C++", 50, 0, 0, 0, 0, 0, 0, 0, 0, 17, 67
"d:\program\cpp\leetcode\src\tree\743-net-delay.cpp", "C++", 69, 0, 0, 0, 0, 0, 0, 0, 1, 10, 80
"Total", "-", 3246, 890, 2488, 14872, 790, 146, 2311, 1273, 971, 3163, 30150
